day,strategy,stock,profit
88,risk_averse,DSM,1065156.045814631
88,risk_averse,SHOP,715056.0402762821
88,mean_reversion,AAPL,4801444.741360486
88,mean_reversion,MSFT,4323648.629235737
88,mean_reversion,DSM,5359241.575392697
88,mean_reversion,SHOP,4026824.8490373436
88,contrarian,AAPL,11471463.840525884
88,contrarian,MSFT,1175252.8711388395
88,contrarian,DSM,13403349.230607465
88,contrarian,SHOP,1072584.0604144358
88,hft,AAPL,20187.70913790983
88,hft,MSFT,18189.640309973613
88,hft,DSM,19172.447080378908
88,hft,SHOP,13109.36073839837
89,momentum,AAPL,1334249.6648137497
89,momentum,MSFT,11025908.556841781
89,momentum,DSM,1582525.2623151802
89,momentum,SHOP,1080238.0204057426
89,evolving,AAPL,8214530.436369779
89,evolving,MSFT,6756408.320790517
89,evolving,DSM,8324958.761489554
89,evolving,SHOP,6835665.46737565
89,noise,AAPL,1270831.6251898694
89,noise,MSFT,875991.1373731014
89,noise,DSM,1794258.5320503297
89,noise,SHOP,765434.143023483
89,arbitrage,AAPL,4898837.658217339
89,arbitrage,MSFT,4285382.719174803
89,arbitrage,DSM,5515085.693715552
89,arbitrage,SHOP,3971229.0056950874
89,risk_averse,AAPL,1024571.9648322788
89,risk_averse,MSFT,779685.5351598421
89,risk_averse,DSM,1092810.8899828852
89,risk_averse,SHOP,716972.1374374342
89,mean_reversion,AAPL,4897190.436408936
89,mean_reversion,MSFT,4324366.995932785
89,mean_reversion,DSM,5498384.559380621
89,mean_reversion,SHOP,4037615.3147170735
89,contrarian,AAPL,11700216.505150508
89,contrarian,MSFT,1175448.1373585716
89,contrarian,DSM,13751342.875070604
89,contrarian,SHOP,9463102.805847788
89,hft,AAPL,12024.719201407679
89,hft,MSFT,12561.600288686233
89,hft,DSM,17814.543290602087
89,hft,SHOP,13542.807040484819
90,momentum,AAPL,1337635.8533889682
90,momentum,MSFT,11512289.724658305
90,momentum,DSM,1524551.6616541536
90,momentum,SHOP,8832451.413202532
90,evolving,AAPL,8014255.304316765
90,evolving,MSFT,6067602.726569007
90,evolving,DSM,8271539.737619156
90,evolving,SHOP,7133420.35094698
90,noise,AAPL,1050952.4161688043
90,noise,MSFT,787312.0555445696
90,noise,DSM,1401834.6637037278
90,noise,SHOP,837095.7134211885
90,arbitrage,AAPL,4911270.404912067
90,arbitrage,MSFT,4217184.950110555
90,arbitrage,DSM,5593787.0844891155
90,arbitrage,SHOP,3910281.5537135624
90,risk_averse,AAPL,1027172.2232196652
90,risk_averse,MSFT,767277.5852627106
90,risk_averse,DSM,1108405.522898941
90,risk_averse,SHOP,705968.5854247088
90,mean_reversion,AAPL,4909619.002623929
90,mean_reversion,MSFT,4255548.829373686
90,mean_reversion,DSM,5576847.621581841
90,mean_reversion,SHOP,3975649.015326961
90,contrarian,AAPL,12174137.668127727
90,contrarian,MSFT,1150916.3778940665
90,contrarian,DSM,14618380.056463638
90,contrarian,SHOP,1060913.9019854658
90,hft,AAPL,12055.236703382026
90,hft,MSFT,12361.69442923245
90,hft,DSM,18068.760434419703
90,hft,SHOP,16995.54001948385
91,momentum,AAPL,1364492.0624204364
91,momentum,MSFT,11547042.36926013
91,momentum,DSM,1543198.468296536
91,momentum,SHOP,8760673.682163367
91,evolving,AAPL,7108666.733590215
91,evolving,MSFT,6085919.260133193
91,evolving,DSM,8524742.649867736
91,evolving,SHOP,7075449.952539367
91,noise,AAPL,972158.4805220268
91,noise,MSFT,789403.7136003962
91,noise,DSM,1193978.3704709176
91,noise,SHOP,833534.7902449181
91,arbitrage,AAPL,5009875.7946153395
91,arbitrage,MSFT,4229915.547871445
91,arbitrage,DSM,5662204.750342385
91,arbitrage,SHOP,3878504.290016426
91,risk_averse,AAPL,909661.3749469675
91,risk_averse,MSFT,769593.7991410254
91,risk_averse,DSM,1121962.4419504108
91,risk_averse,SHOP,700231.4666027641
91,mean_reversion,AAPL,5008191.236513585
91,mean_reversion,MSFT,4268395.237828498
91,mean_reversion,DSM,5645058.100694638
91,mean_reversion,SHOP,3943340.5369240846
91,contrarian,AAPL,13723084.120125743
91,contrarian,MSFT,1154390.6987115268
91,contrarian,DSM,14870146.129507877
91,contrarian,SHOP,1052292.2873113886
91,hft,AAPL,12297.274142801482
91,hft,MSFT,12684.045948805895
91,hft,DSM,18289.759624255377
91,hft,SHOP,13226.594369163162
92,momentum,AAPL,1347189.863057845
92,momentum,MSFT,11637421.676742606
92,momentum,DSM,1540385.2326110194
92,momentum,SHOP,8530933.90363394
92,evolving,AAPL,7018526.547059063
92,evolving,MSFT,6000365.30398494
92,evolving,DSM,8008862.183478887
92,evolving,SHOP,6889903.456451807
92,noise,AAPL,956837.4422434318
92,noise,MSFT,771764.4446571358
92,noise,DSM,1086447.016531694
92,noise,SHOP,807888.0271677077
92,arbitrage,AAPL,4946348.953992614
92,arbitrage,MSFT,4226973.3746860605
92,arbitrage,DSM,5651882.606567771
92,arbitrage,SHOP,3776794.4502322837
92,risk_averse,AAPL,898126.5753719053
92,risk_averse,MSFT,769058.4980897829
92,risk_averse,DSM,1026923.4884073449
92,risk_averse,SHOP,681868.606862399
92,mean_reversion,AAPL,4944685.756630823
92,mean_reversion,MSFT,4265426.299590554
92,mean_reversion,DSM,5634767.215094324
92,mean_reversion,SHOP,3839930.4323491715
92,contrarian,AAPL,13549070.988165906
92,contrarian,MSFT,1153587.7471346632
92,contrarian,DSM,15541726.312979504
92,contrarian,SHOP,1024696.9897571185
92,hft,AAPL,14802.456520018211
92,hft,MSFT,12675.223394442788
92,hft,DSM,18256.417571685943
92,hft,SHOP,16036.53945768961
93,momentum,AAPL,13183649.912327185
93,momentum,MSFT,11626457.385763265
93,momentum,DSM,1522454.7571252347
93,momentum,SHOP,8422363.313615272
93,evolving,AAPL,7104562.318420043
93,evolving,MSFT,5994712.011270838
93,evolving,DSM,7568103.8019320015
93,evolving,SHOP,6802217.759681903
93,noise,AAPL,1302661.6272658065
93,noise,MSFT,771037.3205420315
93,noise,DSM,1031322.1299193011
93,noise,SHOP,799850.2519265228
93,arbitrage,AAPL,4962997.283485149
93,arbitrage,MSFT,4222990.897524942
93,arbitrage,DSM,5586093.257007784
93,arbitrage,SHOP,3728728.3408856634
93,risk_averse,AAPL,901149.4731277762
93,risk_averse,MSFT,768333.9234041284
93,risk_averse,DSM,1014969.8380835112
93,risk_averse,SHOP,673190.6733795546
93,mean_reversion,AAPL,4961328.488164544
93,mean_reversion,MSFT,4261407.593695148
93,mean_reversion,DSM,5569177.093039726
93,mean_reversion,SHOP,3791060.810643029
93,contrarian,AAPL,1357564.9933137733
93,contrarian,MSFT,1152500.885106202
93,contrarian,DSM,15750828.228036664
93,contrarian,SHOP,1011655.984162064
93,hft,AAPL,15519.796481644895
93,hft,MSFT,12663.281330179152
93,hft,DSM,18043.90823259569
93,hft,SHOP,12965.153709532095
94,momentum,AAPL,13037955.236674229
94,momentum,MSFT,1144093.3382733962
94,momentum,DSM,1528956.9152058344
94,momentum,SHOP,8430610.643806877
94,evolving,AAPL,6486878.248790826
94,evolving,MSFT,7031665.288161667
94,evolving,DSM,7600425.949476906
94,evolving,SHOP,6808878.614101195
94,noise,AAPL,1082961.7633075004
94,noise,MSFT,883713.4750801469
94,noise,DSM,1035160.4596282474
94,noise,SHOP,800883.0537589148
94,arbitrage,AAPL,4908150.387193706
94,arbitrage,MSFT,4181858.4088614886
94,arbitrage,DSM,5609950.55801453
94,arbitrage,SHOP,3732379.578985589
94,risk_averse,AAPL,1641441.2828187256
94,risk_averse,MSFT,760850.2495906842
94,risk_averse,DSM,1019304.6101372233
94,risk_averse,SHOP,673849.8738389064
94,mean_reversion,AAPL,4906500.034003652
94,mean_reversion,MSFT,4219900.921341023
94,mean_reversion,DSM,5592962.147845569
94,mean_reversion,SHOP,3794773.0858225254
94,contrarian,AAPL,1336786.0839364044
94,contrarian,MSFT,10291626.811269103
94,contrarian,DSM,15818097.468425844
94,contrarian,SHOP,1012646.6159634644
94,hft,AAPL,15348.284667418171
94,hft,MSFT,15076.106797445262
94,hft,DSM,18687.25118584916
94,hft,SHOP,12353.914353713451
95,momentum,AAPL,13429117.49154665
95,momentum,MSFT,9899471.830586763
95,momentum,DSM,1540728.5793279363
95,momentum,SHOP,8990414.938281069
95,evolving,AAPL,6334169.771651867
95,evolving,MSFT,7603717.489916669
95,evolving,DSM,7667121.922907266
95,evolving,SHOP,6336151.853355608
95,noise,AAPL,974014.9894008483
95,noise,MSFT,1044398.8707837523
95,noise,DSM,1028674.0934574608
95,noise,SHOP,709907.4732733518
95,arbitrage,AAPL,4938995.018718068
95,arbitrage,MSFT,4259689.22424923
95,arbitrage,DSM,5653142.392299467
95,arbitrage,SHOP,3731037.1684424565
95,risk_averse,AAPL,1651756.7066634088
95,risk_averse,MSFT,775010.8426868627
95,risk_averse,DSM,1027152.3862186186
95,risk_averse,SHOP,673607.5128582141
95,mean_reversion,AAPL,4937334.294098458
95,mean_reversion,MSFT,4298439.7663835725
95,mean_reversion,DSM,5636023.185862485
95,mean_reversion,SHOP,3793408.23444785
95,contrarian,AAPL,1345186.941883542
95,contrarian,MSFT,1166247.797717297
95,contrarian,DSM,15946160.36923422
95,contrarian,SHOP,1010411.2692873178
95,hft,AAPL,15444.738962366457
95,hft,MSFT,12486.285798843772
95,hft,DSM,18831.1270806745
95,hft,SHOP,12349.471069067418
96,momentum,AAPL,13498893.210673211
96,momentum,MSFT,10062542.55777147
96,momentum,DSM,1538860.20015178
96,momentum,SHOP,9064906.184487958
96,evolving,AAPL,6367081.186059002
96,evolving,MSFT,7728971.0147113325
96,evolving,DSM,7657824.314532918
96,evolving,SHOP,6326136.1182906255
96,noise,AAPL,977239.5391623045
96,noise,MSFT,1061894.6775402825
96,noise,DSM,1027426.6620272414
96,noise,SHOP,687506.5784038178
96,arbitrage,AAPL,4964657.310332567
96,arbitrage,MSFT,4329857.676795611
96,arbitrage,DSM,5646287.055371656
96,arbitrage,SHOP,3740826.22522433
96,risk_averse,AAPL,1660338.9915456476
96,risk_averse,MSFT,787777.3401178002
96,risk_averse,DSM,1025906.8001011655
96,risk_averse,SHOP,675374.8450756074
96,mean_reversion,AAPL,4962987.956832135
96,mean_reversion,MSFT,4369246.543801495
96,mean_reversion,DSM,5629188.608703303
96,mean_reversion,SHOP,3803360.9331017016
96,contrarian,AAPL,1352176.335362957
96,contrarian,MSFT,1185459.0121846728
96,contrarian,DSM,15926823.106089234
96,contrarian,SHOP,1013062.2676134111
96,hft,AAPL,17194.3410546151
96,hft,MSFT,14734.35395405529
96,hft,DSM,18808.291335188187
96,hft,SHOP,12381.872159719504
97,momentum,AAPL,1428680.6640568667
97,momentum,MSFT,1192721.82228608
97,momentum,DSM,1542461.063487032
97,momentum,SHOP,9080954.436244793
97,evolving,AAPL,7829837.757127933
97,evolving,MSFT,7261924.307226868
97,evolving,DSM,7675743.27741156
97,evolving,SHOP,6337335.729517495
97,noise,AAPL,1908223.6604663727
97,noise,MSFT,1348695.3906474246
97,noise,DSM,1029830.793992328
97,noise,SHOP,688723.7204712809
97,arbitrage,AAPL,5014630.349232949
97,arbitrage,MSFT,4346756.346445346
97,arbitrage,DSM,5659499.111954831
97,arbitrage,SHOP,3747448.87744151
97,risk_averse,AAPL,910524.6767268947
97,risk_averse,MSFT,790851.8959166063
97,risk_averse,DSM,1028307.3756580199
97,risk_averse,SHOP,676570.5094678777
97,mean_reversion,AAPL,5012944.192424197
97,mean_reversion,MSFT,4386298.941241171
97,mean_reversion,DSM,5642360.655693854
97,mean_reversion,SHOP,3810094.2949848305
97,contrarian,AAPL,12026850.6697963
97,contrarian,MSFT,10311829.99842386
97,contrarian,DSM,15964091.152507007
97,contrarian,SHOP,1014855.7642018173
97,hft,AAPL,10622.787895147247
97,hft,MSFT,14645.405479937299
97,hft,DSM,18852.3018870635
97,hft,SHOP,12403.792673577665
98,momentum,AAPL,6862887.595838555
98,momentum,MSFT,1185108.8723568507
98,momentum,DSM,1537558.8388890938
98,momentum,SHOP,9493733.548311373
98,evolving,AAPL,8269732.435419845
98,evolving,MSFT,7215572.622276037
98,evolving,DSM,7651348.3553014565
98,evolving,SHOP,6001201.263364895
98,noise,AAPL,1520269.6701504253
98,noise,MSFT,1339068.2518943825
98,noise,DSM,1026557.802557085
98,noise,SHOP,681368.4364816822
98,arbitrage,AAPL,5095550.545505895
98,arbitrage,MSFT,4319011.705740648
98,arbitrage,DSM,5641512.184170947
98,arbitrage,SHOP,3763569.7017852715
98,risk_averse,AAPL,6447224.999221292
98,risk_averse,MSFT,785804.0165431044
98,risk_averse,DSM,1025039.2259260836
98,risk_averse,SHOP,679480.9892892123
98,mean_reversion,AAPL,5093837.179485216
98,mean_reversion,MSFT,4358301.9065678
98,mean_reversion,DSM,5624428.197072161
98,mean_reversion,SHOP,3826484.6082009347
98,contrarian,AAPL,1392966.5748138046
98,contrarian,MSFT,10246011.260148188
98,contrarian,DSM,15913354.33834458
98,contrarian,SHOP,1019221.4839338192
98,hft,AAPL,10794.205930291562
98,hft,MSFT,16298.157380153323
98,hft,DSM,18792.38580864473
98,hft,SHOP,12457.151470302133
99,momentum,AAPL,7209202.757767037
99,momentum,MSFT,5314816.751626801
99,momentum,DSM,1535405.0551000421
99,momentum,SHOP,9475146.907166429
99,evolving,AAPL,8013925.029400838
99,evolving,MSFT,7855769.082104452
99,evolving,DSM,7640630.489009002
99,evolving,SHOP,5989452.231885048
99,noise,AAPL,1210041.323803204
99,noise,MSFT,1064427.28552759
99,noise,DSM,1025119.819503835
99,noise,SHOP,680034.467021508
99,arbitrage,AAPL,5026767.561098863
99,arbitrage,MSFT,4344959.680162109
99,arbitrage,DSM,5633609.658959727
99,arbitrage,SHOP,3756201.4605010706
99,risk_averse,AAPL,6360196.25274349
99,risk_averse,MSFT,5472336.179384766
99,risk_averse,DSM,1023603.3700666993
99,risk_averse,SHOP,678150.7150352987
99,mean_reversion,AAPL,5025077.32318323
99,mean_reversion,MSFT,4384485.930621809
99,mean_reversion,DSM,5616549.602791954
99,mean_reversion,SHOP,3818993.1933747074
99,contrarian,AAPL,1369092.7116644788
99,contrarian,MSFT,1189008.1712357483
99,contrarian,DSM,15891063.207926348
99,contrarian,SHOP,1017226.0725529453
99,hft,AAPL,10648.498868501425
99,hft,MSFT,16396.07426476265
99,hft,DSM,18766.061784556296
99,hft,SHOP,12432.76310898059
